,node_id,node_index,iteration,current_vector
  (21499, 0)	0.009259259259259259
  (21500, 0)	0.07870370370370369
  (27797, 0)	0.0030864197530864196
  (27798, 0)	0.009259259259259259
  (27811, 0)	0.0030864197530864196
  (27812, 0)	0.0030864197530864196
  (27813, 0)	0.009259259259259259
  (28331, 0)	0.009259259259259259
  (28338, 0)	0.0030864197530864196
  (28347, 0)	0.07870370370370369
  (29029, 0)	0.006172839506172839
  (29030, 0)	0.08564814814814814
  (29031, 0)	0.0030864197530864196"
4060,5738050833,13232,1,"  (780, 0)	0.3333333333333333
  (8295, 0)	0.25
  (13246, 0)	0.3333333333333333
  (17096, 0)	0.25"
4061,5738050833,13232,2,"  (505, 0)	0.1111111111111111
  (13232, 0)	0.29166666666666663
  (13233, 0)	0.08333333333333333
  (13244, 0)	0.0625
  (13245, 0)	0.1111111111111111
  (13247, 0)	0.1111111111111111
  (13248, 0)	0.1111111111111111
  (17094, 0)	0.125
  (17097, 0)	0.08333333333333333
  (17098, 0)	0.25"
4062,5738050833,13232,3,"  (780, 0)	0.17129629629629628
  (7518, 0)	0.037037037037037035
  (8295, 0)	0.140625
  (8348, 0)	0.037037037037037035
  (13231, 0)	0.037037037037037035
  (13234, 0)	0.020833333333333332
  (13240, 0)	0.015625
  (13243, 0)	0.027777777777777776
  (13244, 0)	0.027777777777777776
  (13245, 0)	0.020833333333333332
  (13246, 0)	0.17129629629629628
  (13247, 0)	0.037037037037037035
  (13248, 0)	0.037037037037037035
  (13249, 0)	0.07407407407407407
  (17095, 0)	0.06944444444444445
  (17096, 0)	0.1875
  (17099, 0)	0.041666666666666664
  (17100, 0)	0.08333333333333333
  (18601, 0)	0.027777777777777776"
4063,5738050833,13232,4,"  (505, 0)	0.08179012345679011
  (780, 0)	0.012345679012345678
  (920, 0)	0.012345679012345678
  (8295, 0)	0.006944444444444444
  (8347, 0)	0.037037037037037035
  (8355, 0)	0.012345679012345678
  (8363, 0)	0.012345679012345678
  (13231, 0)	0.012345679012345678
  (13232, 0)	0.16767939814814814
  (13233, 0)	0.06539351851851852
  (13234, 0)	0.018518518518518517
  (13235, 0)	0.009259259259259259
  (13236, 0)	0.009259259259259259
  (13240, 0)	0.006944444444444444
  (13241, 0)	0.00390625
  (13242, 0)	0.006944444444444444
  (13243, 0)	0.006944444444444444
  (13244, 0)	0.04947916666666667
  (13245, 0)	0.09104938271604937
  (13246, 0)	0.019290123456790122
  (13247, 0)	0.08179012345679011
  (13248, 0)	0.09413580246913579
  (13249, 0)	0.019290123456790122
  (13250, 0)	0.02989969135802469
  (13253, 0)	0.00390625
  (16910, 0)	0.012345679012345678
  (17094, 0)	0.10980902777777778
  (17097, 0)	0.11342592592592592
  (17098, 0)	0.1875
  (17099, 0)	0.009259259259259259
  (18426, 0)	0.037037037037037035
  (18600, 0)	0.037037037037037035
  (18601, 0)	0.013888888888888888"
4064,5738050833,13232,5,"  (505, 0)	0.004115226337448559
  (780, 0)	0.11041988168724279
  (920, 0)	0.004115226337448559
  (6265, 0)	0.001953125
  (7518, 0)	0.035493827160493825
  (8280, 0)	0.009259259259259259
  (8293, 0)	0.0023148148148148147
  (8295, 0)	0.09809027777777778
  (8301, 0)	0.006172839506172839
  (8348, 0)	0.04372427983539094
  (8350, 0)	0.0030864197530864196
  (8362, 0)	0.004115226337448559
  (8691, 0)	0.0009765625
  (12826, 0)	0.004115226337448559
  (13231, 0)	0.04372427983539094
  (13232, 0)	0.009645061728395061
  (13233, 0)	0.009259259259259259
  (13234, 0)	0.021122685185185185
  (13235, 0)	0.004629629629629629
  (13236, 0)	0.004629629629629629
  (13237, 0)	0.006172839506172839
  (13239, 0)	0.0013020833333333333
  (13240, 0)	0.02179783950617284
  (13241, 0)	0.003472222222222222
  (13242, 0)	0.010561342592592593
  (13243, 0)	0.031057098765432098
  (13244, 0)	0.030864197530864196
  (13245, 0)	0.029353137860082302
  (13246, 0)	0.11762152777777776
  (13247, 0)	0.03960905349794238
  (13248, 0)	0.04012345679012345
  (13249, 0)	0.0716949588477366
  (13250, 0)	0.008744855967078188
  (13253, 0)	0.001736111111111111
  (13254, 0)	0.011537905092592591
  (16904, 0)	0.012345679012345678
  (16909, 0)	0.012345679012345678
  (16912, 0)	0.004115226337448559
  (17094, 0)	0.004050925925925926
  (17095, 0)	0.08675733024691357
  (17096, 0)	0.14460358796296297
  (17099, 0)	0.053578317901234566
  (17100, 0)	0.11342592592592592
  (18426, 0)	0.012345679012345678
  (18600, 0)	0.0030864197530864196
  (18601, 0)	0.02797067901234568"
4065,5733109176,15020,1,"  (15021, 0)	1.0
  (15022, 0)	0.3333333333333333
  (15023, 0)	0.3333333333333333"
4066,5733109176,15020,2,"  (13307, 0)	0.3333333333333333
  (15020, 0)	0.5555555555555556
  (15024, 0)	0.3333333333333333
  (15025, 0)	0.2222222222222222"
4067,5733109176,15020,3,"  (13308, 0)	0.07407407407407407
  (15021, 0)	0.5555555555555556
  (15022, 0)	0.37037037037037035
  (15023, 0)	0.37037037037037035"
4068,5733109176,15020,4,"  (10351, 0)	0.024691358024691357
  (13307, 0)	0.37037037037037035
  (14789, 0)	0.018518518518518517
  (15020, 0)	0.43209876543209874
  (15024, 0)	0.37037037037037035
  (15025, 0)	0.2716049382716049"
4069,5733109176,15020,5,"  (6488, 0)	0.008230452674897118
  (10338, 0)	0.006172839506172839
  (10350, 0)	0.008230452674897118
  (13308, 0)	0.10493827160493827
  (13324, 0)	0.006172839506172839
  (14944, 0)	0.018518518518518517
  (15021, 0)	0.43209876543209874
  (15022, 0)	0.35802469135802467
  (15023, 0)	0.35802469135802467"
4070,5742470351,10106,1,"  (10105, 0)	0.3333333333333333"
4071,5742470351,10106,2,"  (7432, 0)	0.1111111111111111
  (10106, 0)	0.3333333333333333
  (10108, 0)	0.08333333333333333"
4072,5742470351,10106,3,"  (7434, 0)	0.048611111111111105
  (7437, 0)	0.020833333333333332
  (10104, 0)	0.037037037037037035
  (10105, 0)	0.17592592592592593
  (10109, 0)	0.027777777777777776"
4073,5742470351,10106,4,"  (7072, 0)	0.006944444444444444
  (7432, 0)	0.08719135802469136
  (7433, 0)	0.01736111111111111
  (7435, 0)	0.013888888888888888
  (10106, 0)	0.17592592592592593
  (10108, 0)	0.06828703703703703
  (10110, 0)	0.006944444444444444
  (17010, 0)	0.012345679012345678
  (17025, 0)	0.028549382716049378
  (17028, 0)	0.013888888888888888"
4074,5742470351,10106,5,"  (7229, 0)	0.005787037037037036
  (7434, 0)	0.05034722222222222
  (7436, 0)	0.015303497942386828
  (7437, 0)	0.02488425925925926
  (7438, 0)	0.005208333333333333
  (10104, 0)	0.042695473251028807
  (10105, 0)	0.11046810699588477
  (10107, 0)	0.004115226337448559
  (10109, 0)	0.029706790123456787
  (10122, 0)	0.003472222222222222
  (13028, 0)	0.006944444444444444
  (15778, 0)	0.013888888888888888
  (17014, 0)	0.0030864197530864196
  (18218, 0)	0.006944444444444444"
4075,5772139728,2220,1,"  (2219, 0)	0.3333333333333333
  (2221, 0)	0.3333333333333333
  (2236, 0)	0.25"
4076,5772139728,2220,2,"  (2220, 0)	0.3055555555555555
  (2222, 0)	0.1111111111111111
  (2230, 0)	0.19444444444444442
  (2235, 0)	0.1111111111111111
  (2239, 0)	0.0625
  (2257, 0)	0.08333333333333333
  (14672, 0)	0.1111111111111111"
4077,5772139728,2220,3,"  (2218, 0)	0.1111111111111111
  (2219, 0)	0.20370370370370366
  (2221, 0)	0.1759259259259259
  (2223, 0)	0.037037037037037035
  (2227, 0)	0.037037037037037035
  (2235, 0)	0.020833333333333332
  (2236, 0)	0.16145833333333334
  (2238, 0)	0.037037037037037035
  (2239, 0)	0.027777777777777776
  (2246, 0)	0.020833333333333332
  (2249, 0)	0.09259259259259257
  (2251, 0)	0.015625
  (2264, 0)	0.020833333333333332
  (14671, 0)	0.037037037037037035"
4078,5772139728,2220,4,"  (234, 0)	0.037037037037037035
  (1233, 0)	0.012345679012345678
  (2220, 0)	0.18036265432098764
  (2221, 0)	0.006944444444444444
  (2222, 0)	0.08333333333333331
  (2224, 0)	0.012345679012345678
  (2225, 0)	0.012345679012345678
  (2227, 0)	0.012345679012345678
  (2230, 0)	0.15258487654320985
  (2233, 0)	0.012345679012345678
  (2235, 0)	0.0802469135802469
  (2236, 0)	0.006944444444444444
  (2238, 0)	0.019290123456790122
  (2239, 0)	0.05468750000000001
  (2243, 0)	0.01755401234567901
  (2246, 0)	0.016203703703703703
  (2251, 0)	0.006944444444444444
  (2252, 0)	0.006944444444444444
  (2257, 0)	0.09162808641975309
  (2258, 0)	0.00390625
  (2259, 0)	0.005208333333333333
  (2264, 0)	0.005208333333333333
  (2271, 0)	0.006944444444444444
  (2272, 0)	0.006944444444444444
  (8988, 0)	0.04629629629629629
  (14672, 0)	0.11728395061728393"
4079,5772139728,2220,5,"  (2218, 0)	0.11728395061728393
  (2219, 0)	0.15007716049382713
  (2220, 0)	0.004629629629629629
  (2221, 0)	0.11464763374485594
  (2222, 0)	0.006430041152263374
  (2223, 0)	0.03600823045267489
  (2226, 0)	0.004115226337448559
  (2227, 0)	0.038323045267489704
  (2229, 0)	0.004115226337448559
  (2230, 0)	0.0023148148148148147
  (2232, 0)	0.004115226337448559
  (2233, 0)	0.009966563786008228
  (2235, 0)	0.026974022633744855
  (2236, 0)	0.11981577932098764
  (2237, 0)	0.00406298225308642
  (2238, 0)	0.036715534979423856
  (2239, 0)	0.027584876543209874
  (2241, 0)	0.0030864197530864196
  (2243, 0)	0.012860082304526748
  (2245, 0)	0.004115226337448559
  (2246, 0)	0.022280092592592594
  (2249, 0)	0.0968364197530864
  (2251, 0)	0.020339023919753087
  (2252, 0)	0.00945216049382716
  (2257, 0)	0.004050925925925926
  (2258, 0)	0.001736111111111111
  (2259, 0)	0.004629629629629629
  (2261, 0)	0.004115226337448559
  (2264, 0)	0.030430169753086423
  (2266, 0)	0.0009765625
  (2271, 0)	0.004050925925925926
  (2272, 0)	0.001736111111111111
  (2276, 0)	0.003038194444444444
  (2282, 0)	0.001736111111111111
  (2283, 0)	0.0013020833333333333
  (2285, 0)	0.001736111111111111
  (8987, 0)	0.015432098765432094
  (14671, 0)	0.05555555555555554"
4080,3108021079,6532,1,"  (6533, 0)	0.5
  (7461, 0)	0.5"
4081,3108021079,6532,2,"  (6070, 0)	0.25
  (6532, 0)	0.25
  (7455, 0)	0.16666666666666666
  (7460, 0)	0.16666666666666666"
4082,3108021079,6532,3,"  (198, 0)	0.125
  (4689, 0)	0.05555555555555555
  (6533, 0)	0.125
  (7461, 0)	0.20833333333333331
  (9920, 0)	0.05555555555555555
  (17473, 0)	0.08333333333333333
  (18021, 0)	0.1111111111111111
  (18039, 0)	0.16666666666666666"
4083,3108021079,6532,4,"  (6070, 0)	0.10416666666666666
  (6071, 0)	0.027777777777777776
  (6532, 0)	0.0625
  (6836, 0)	0.018518518518518517
  (7454, 0)	0.037037037037037035
  (7455, 0)	0.16203703703703703
  (7458, 0)	0.018518518518518517
  (7460, 0)	0.12499999999999999
  (9919, 0)	0.018518518518518517
  (9921, 0)	0.09027777777777778
  (17471, 0)	0.0625
  (17472, 0)	0.041666666666666664
  (18032, 0)	0.027777777777777776"
4084,3108021079,6532,5,"  (198, 0)	0.09722222222222221
  (4689, 0)	0.057098765432098755
  (5649, 0)	0.012345679012345678
  (6072, 0)	0.02025462962962963
  (6074, 0)	0.018518518518518517
  (6532, 0)	0.04513888888888889
  (6533, 0)	0.03125
  (6535, 0)	0.010416666666666666
  (6838, 0)	0.012345679012345678
  (7452, 0)	0.009259259259259259
  (7457, 0)	0.004629629629629629
  (7461, 0)	0.11226851851851852
  (9918, 0)	0.009259259259259259
  (9920, 0)	0.054012345679012336
  (17237, 0)	0.013888888888888888
  (17473, 0)	0.06481481481481481
  (18021, 0)	0.10802469135802467
  (18025, 0)	0.013888888888888888
  (18031, 0)	0.018518518518518517
  (18039, 0)	0.16203703703703703"
4085,7495726091,6289,1,"  (6292, 0)	0.5
  (18462, 0)	0.3333333333333333"
4086,7495726091,6289,2,"  (6284, 0)	0.1111111111111111
  (6289, 0)	0.2777777777777778
  (6291, 0)	0.25
  (6296, 0)	0.16666666666666666
  (17122, 0)	0.3333333333333333"
4087,7495726091,6289,3,"  (1592, 0)	0.037037037037037035
  (6283, 0)	0.027777777777777776
  (6290, 0)	0.08333333333333333
  (6292, 0)	0.2222222222222222
  (6295, 0)	0.0625
  (6302, 0)	0.05555555555555555
  (8136, 0)	0.05555555555555555
  (18462, 0)	0.24074074074074073"
4088,7495726091,6289,4,"  (6278, 0)	0.009259259259259259
  (6279, 0)	0.012345679012345678
  (6282, 0)	0.006944444444444444
  (6284, 0)	0.10185185185185185
  (6286, 0)	0.027777777777777776
  (6287, 0)	0.027777777777777776
  (6288, 0)	0.013888888888888888
  (6289, 0)	0.15432098765432098
  (6291, 0)	0.1423611111111111
  (6293, 0)	0.020833333333333332
  (6294, 0)	0.020833333333333332
  (6295, 0)	0.013888888888888888
  (6296, 0)	0.1111111111111111
  (6300, 0)	0.020833333333333332
  (6301, 0)	0.018518518518518517
  (6311, 0)	0.018518518518518517
  (8135, 0)	0.013888888888888888
  (8136, 0)	0.020833333333333332
  (16939, 0)	0.012345679012345678
  (17122, 0)	0.24074074074074073"
4089,7495726091,6289,5,"  (1592, 0)	0.04218106995884774
  (6277, 0)	0.005401234567901234
  (6278, 0)	0.004115226337448559
  (6279, 0)	0.0030864197530864196
  (6281, 0)	0.0023148148148148147
  (6282, 0)	0.006944444444444444
  (6283, 0)	0.03298611111111111
  (6285, 0)	0.009259259259259259
  (6286, 0)	0.0023148148148148147
  (6288, 0)	0.013888888888888888
  (6289, 0)	0.004629629629629629
  (6290, 0)	0.0636574074074074
  (6291, 0)	0.006944444444444444
  (6292, 0)	0.13271604938271603
  (6293, 0)	0.005208333333333333
  (6294, 0)	0.011574074074074073
  (6295, 0)	0.05121527777777778
  (6296, 0)	0.006944444444444444
  (6297, 0)	0.005208333333333333
  (6299, 0)	0.006944444444444444
  (6300, 0)	0.009259259259259259
  (6301, 0)	0.004629629629629629
  (6302, 0)	0.04938271604938271
  (6305, 0)	0.005208333333333333
  (6306, 0)	0.012345679012345678
  (6310, 0)	0.006172839506172839
  (8132, 0)	0.004115226337448559
  (8134, 0)	0.004629629629629629
  (8135, 0)	0.015046296296296294
  (8136, 0)	0.046296296296296294
  (8154, 0)	0.006944444444444444
  (8361, 0)	0.006944444444444444
  (9115, 0)	0.006944444444444444
  (13663, 0)	0.012345679012345678
  (16938, 0)	0.012345679012345678
  (18462, 0)	0.16563786008230452"
4090,1835411158,29337,1,"  (19663, 0)	0.3333333333333333
  (25818, 0)	0.3333333333333333
  (29336, 0)	1.0"
4091,1835411158,29337,2,"  (19831, 0)	0.1111111111111111
  (27063, 0)	0.1111111111111111
  (28966, 0)	0.1111111111111111
  (29337, 0)	0.5555555555555556
  (29351, 0)	0.1111111111111111"
4092,1835411158,29337,3,"  (19663, 0)	0.25925925925925924
  (19757, 0)	0.07407407407407407
  (19833, 0)	0.037037037037037035
  (25817, 0)	0.1111111111111111
  (25818, 0)	0.25925925925925924
  (27062, 0)	0.1111111111111111
  (28965, 0)	0.1111111111111111
  (29336, 0)	0.5555555555555556
  (30001, 0)	0.037037037037037035
  (31572, 0)	0.1111111111111111"
4093,1835411158,29337,4,"  (19831, 0)	0.13580246913580246
  (27059, 0)	0.012345679012345678
  (27063, 0)	0.13580246913580246
  (27067, 0)	0.012345679012345678
  (28966, 0)	0.14814814814814814
  (29337, 0)	0.35802469135802467
  (29351, 0)	0.14814814814814814
  (29353, 0)	0.024691358024691357
  (30000, 0)	0.037037037037037035
  (30002, 0)	0.037037037037037035"
4094,1835411158,29337,5,"  (19663, 0)	0.20987654320987653
  (19757, 0)	0.10699588477366255
  (19832, 0)	0.004115226337448559
  (19833, 0)	0.06172839506172839
  (25817, 0)	0.14814814814814814
  (25818, 0)	0.21810699588477364
  (27058, 0)	0.012345679012345678
  (27062, 0)	0.13580246913580246
  (27066, 0)	0.004115226337448559
  (28963, 0)	0.008230452674897118
  (28965, 0)	0.13580246913580246
  (29336, 0)	0.35802469135802467
  (29349, 0)	0.012345679012345678
  (29352, 0)	0.024691358024691357
  (30001, 0)	0.06172839506172839
  (31572, 0)	0.14814814814814814"
4095,8345258758,13744,1,"  (10084, 0)	0.5
  (13743, 0)	0.5"
4096,8345258758,13744,2,"  (6060, 0)	0.25
  (13744, 0)	0.3333333333333333
  (17637, 0)	0.16666666666666666"
4097,8345258758,13744,3,"  (6066, 0)	0.08333333333333333
  (10084, 0)	0.16666666666666666
  (10085, 0)	0.05555555555555555
  (13743, 0)	0.29166666666666663
  (17633, 0)	0.20833333333333331
  (17636, 0)	0.05555555555555555"
4098,8345258758,13744,4,"  (6059, 0)	0.020833333333333332
  (6060, 0)	0.18749999999999997
  (6067, 0)	0.027777777777777776
  (13744, 0)	0.17129629629629628
  (13745, 0)	0.027777777777777776
  (17635, 0)	0.027777777777777776
  (17637, 0)	0.18518518518518515
  (18527, 0)	0.13194444444444442"
4099,8345258758,13744,5,"  (6058, 0)	0.006944444444444444
  (6063, 0)	0.027777777777777776
  (6064, 0)	0.016203703703703703
  (6065, 0)	0.020833333333333332
  (6066, 0)	0.07870370370370369
  (10084, 0)	0.09953703703703703
  (10085, 0)	0.1149691358024691
  (13743, 0)	0.17939814814814814
  (17633, 0)	0.18634259259259256
  (17634, 0)	0.027777777777777776
  (17636, 0)	0.0802469135802469"
4100,5757885420,17926,1,"  (17927, 0)	0.3333333333333333"
4101,5757885420,17926,2,"  (17926, 0)	0.3333333333333333
  (17928, 0)	0.3333333333333333
  (17930, 0)	0.1111111111111111"
4102,5757885420,17926,3,"  (7400, 0)	0.027777777777777776
  (17927, 0)	0.25925925925925924
  (17929, 0)	0.1111111111111111"
4103,5757885420,17926,4,"  (7394, 0)	0.009259259259259259
  (16316, 0)	0.009259259259259259
  (16325, 0)	0.009259259259259259
  (17926, 0)	0.25925925925925924
  (17928, 0)	0.25925925925925924
  (17930, 0)	0.13271604938271603"
4104,5757885420,17926,5,"  (343, 0)	0.0030864197530864196
  (821, 0)	0.0030864197530864196
  (7399, 0)	0.0030864197530864196
  (7400, 0)	0.040123456790123455
  (7402, 0)	0.0030864197530864196
  (8956, 0)	0.0030864197530864196
  (16324, 0)	0.009259259259259259
  (17927, 0)	0.2170781893004115
  (17929, 0)	0.13271604938271603"
4105,1599194639,20379,1,"  (18933, 0)	0.3333333333333333
  (21151, 0)	0.3333333333333333
  (24502, 0)	1.0"
4106,1599194639,20379,2,"  (20379, 0)	0.5555555555555556
  (20382, 0)	0.1111111111111111
  (21157, 0)	0.3333333333333333
  (21161, 0)	0.1111111111111111
  (23009, 0)	0.1111111111111111"
4107,1599194639,20379,3,"  (18933, 0)	0.25925925925925924
  (21146, 0)	0.037037037037037035
  (21151, 0)	0.3333333333333333
  (21166, 0)	0.037037037037037035
  (24502, 0)	0.5555555555555556
  (24503, 0)	0.1111111111111111
  (24507, 0)	0.037037037037037035
  (24509, 0)	0.037037037037037035
  (24514, 0)	0.037037037037037035"
4108,1599194639,20379,4,"  (19153, 0)	0.012345679012345678
  (20379, 0)	0.38271604938271603
  (20380, 0)	0.012345679012345678
  (20382, 0)	0.16049382716049382
  (21156, 0)	0.037037037037037035
  (21157, 0)	0.3333333333333333
  (21161, 0)	0.1111111111111111
  (21164, 0)	0.012345679012345678
  (23009, 0)	0.1111111111111111
  (24477, 0)	0.012345679012345678
  (24508, 0)	0.012345679012345678
  (24511, 0)	0.012345679012345678
  (28837, 0)	0.012345679012345678
  (30019, 0)	0.037037037037037035
  (31950, 0)	0.012345679012345678"
4109,1599194639,20379,5,"  (18933, 0)	0.2016460905349794
  (19073, 0)	0.004115226337448559
  (19281, 0)	0.004115226337448559
  (20381, 0)	0.0030864197530864196
  (21146, 0)	0.0699588477366255
  (21151, 0)	0.2921810699588477
  (21166, 0)	0.04526748971193416
  (24475, 0)	0.004115226337448559
  (24478, 0)	0.012345679012345678
  (24493, 0)	0.012345679012345678
  (24502, 0)	0.38271604938271603
  (24503, 0)	0.16049382716049382
  (24507, 0)	0.04526748971193416
  (24509, 0)	0.04526748971193416
  (24510, 0)	0.012345679012345678
  (24513, 0)	0.004115226337448559
  (24514, 0)	0.053497942386831275
  (24705, 0)	0.004115226337448559
  (28728, 0)	0.004115226337448559
  (28739, 0)	0.012345679012345678
  (28836, 0)	0.012345679012345678
  (29598, 0)	0.004115226337448559
  (29659, 0)	0.004115226337448559
  (31946, 0)	0.004115226337448559
  (31949, 0)	0.012345679012345678"
4110,6786741683,19582,1,"  (19300, 0)	0.3333333333333333
  (20902, 0)	0.3333333333333333
  (29262, 0)	0.3333333333333333"
4111,6786741683,19582,2,"  (19146, 0)	0.1111111111111111
  (19474, 0)	0.1111111111111111
  (19582, 0)	0.3333333333333333
  (19716, 0)	0.08333333333333333
  (25791, 0)	0.1111111111111111
  (29261, 0)	0.3333333333333333
  (29567, 0)	0.1111111111111111"
4112,6786741683,19582,3,"  (18960, 0)	0.037037037037037035
  (19245, 0)	0.020833333333333332
  (19280, 0)	0.037037037037037035
  (19300, 0)	0.18518518518518517
  (19460, 0)	0.037037037037037035
  (19627, 0)	0.020833333333333332
  (20901, 0)	0.027777777777777776
  (20902, 0)	0.17592592592592593
  (25759, 0)	0.07407407407407407
  (25790, 0)	0.1111111111111111
  (29217, 0)	0.037037037037037035
  (29262, 0)	0.25925925925925924
  (29566, 0)	0.1111111111111111"
4113,6786741683,19582,4,"  (19146, 0)	0.08333333333333333
  (19280, 0)	0.009259259259259259
  (19351, 0)	0.012345679012345678
  (19379, 0)	0.012345679012345678
